,name,Total,Totalsize_1,Totalsize_2,Totalsize_3,Totalsize_4,Totalsize_5,Totalsize_6,Totalsize_7up
14000US36057072500,"Census Tract 725, Montgomery, NY",1452.0,363.0,509.0,203.0,184.0,81.0,53.0,59.0
14000US36057072600,"Census Tract 726, Montgomery, NY",1450.0,419.0,489.0,249.0,178.0,82.0,0.0,33.0
14000US36057072700,"Census Tract 727, Montgomery, NY",1483.0,353.0,557.0,187.0,246.0,80.0,30.0,30.0
14000US36057072800,"Census Tract 728, Montgomery, NY",1722.0,474.0,667.0,341.0,113.0,89.0,12.0,26.0
14000US36059300100,"Census Tract 3001, Nassau, NY",1306.0,114.0,423.0,191.0,233.0,129.0,155.0,61.0
14000US36059300300,"Census Tract 3003, Nassau, NY",1307.0,338.0,321.0,219.0,141.0,99.0,70.0,119.0
14000US36059300400,"Census Tract 3004, Nassau, NY",1782.0,204.0,504.0,286.0,321.0,343.0,98.0,26.0
14000US36059300500,"Census Tract 3005, Nassau, NY",1884.0,402.0,618.0,249.0,289.0,216.0,62.0,48.0
14000US36059300600,"Census Tract 3006, Nassau, NY",2175.0,423.0,663.0,332.0,462.0,186.0,55.0,54.0
14000US36059300700,"Census Tract 3007, Nassau, NY",3452.0,1895.0,829.0,435.0,278.0,15.0,0.0,0.0
14000US36059300800,"Census Tract 3008, Nassau, NY",1615.0,424.0,508.0,240.0,314.0,38.0,74.0,17.0
14000US36059300900,"Census Tract 3009, Nassau, NY",3424.0,829.0,1506.0,414.0,470.0,144.0,44.0,17.0
14000US36059301000,"Census Tract 3010, Nassau, NY",2170.0,436.0,912.0,252.0,360.0,173.0,37.0,0.0
14000US36059301101,"Census Tract 3011.01, Nassau, NY",2457.0,563.0,731.0,432.0,482.0,223.0,26.0,0.0
14000US36059301102,"Census Tract 3011.02, Nassau, NY",1691.0,443.0,518.0,200.0,330.0,112.0,44.0,44.0
14000US36059301200,"Census Tract 3012, Nassau, NY",2202.0,585.0,611.0,390.0,440.0,148.0,25.0,3.0
14000US36059301300,"Census Tract 3013, Nassau, NY",1562.0,293.0,514.0,240.0,361.0,114.0,40.0,0.0
14000US36059301400,"Census Tract 3014, Nassau, NY",715.0,85.0,246.0,146.0,180.0,38.0,20.0,0.0
14000US36059301500,"Census Tract 3015, Nassau, NY",983.0,111.0,327.0,182.0,226.0,101.0,33.0,3.0
14000US36059301600,"Census Tract 3016, Nassau, NY",1571.0,203.0,481.0,335.0,310.0,188.0,41.0,13.0
14000US36059301700,"Census Tract 3017, Nassau, NY",790.0,51.0,214.0,101.0,246.0,156.0,16.0,6.0
14000US36059301800,"Census Tract 3018, Nassau, NY",1773.0,448.0,447.0,373.0,368.0,105.0,32.0,0.0
14000US36059301900,"Census Tract 3019, Nassau, NY",971.0,126.0,258.0,227.0,242.0,70.0,48.0,0.0
14000US36059302000,"Census Tract 3020, Nassau, NY",2003.0,702.0,612.0,287.0,251.0,107.0,38.0,6.0
14000US36059302101,"Census Tract 3021.01, Nassau, NY",1446.0,189.0,402.0,320.0,334.0,165.0,36.0,0.0
14000US36059302102,"Census Tract 3021.02, Nassau, NY",1194.0,76.0,431.0,173.0,382.0,111.0,21.0,0.0
14000US36059302200,"Census Tract 3022, Nassau, NY",1243.0,182.0,305.0,304.0,287.0,133.0,20.0,12.0
14000US36059302300,"Census Tract 3023, Nassau, NY",1433.0,153.0,494.0,254.0,282.0,180.0,31.0,39.0
14000US36059302400,"Census Tract 3024, Nassau, NY",1795.0,323.0,587.0,227.0,444.0,152.0,55.0,7.0
14000US36059302501,"Census Tract 3025.01, Nassau, NY",849.0,67.0,297.0,139.0,219.0,102.0,18.0,7.0
14000US36059302502,"Census Tract 3025.02, Nassau, NY",835.0,110.0,321.0,83.0,118.0,143.0,11.0,49.0
14000US36059302600,"Census Tract 3026, Nassau, NY",866.0,98.0,307.0,190.0,211.0,32.0,15.0,13.0
14000US36059302700,"Census Tract 3027, Nassau, NY",1363.0,184.0,318.0,285.0,259.0,183.0,90.0,44.0
14000US36059302800,"Census Tract 3028, Nassau, NY",2004.0,247.0,451.0,497.0,413.0,288.0,62.0,46.0
14000US36059302900,"Census Tract 3029, Nassau, NY",1423.0,165.0,419.0,381.0,245.0,109.0,46.0,58.0
14000US36059303000,"Census Tract 3030, Nassau, NY",1609.0,166.0,455.0,248.0,396.0,165.0,81.0,98.0
14000US36059303101,"Census Tract 3031.01, Nassau, NY",1116.0,193.0,273.0,140.0,299.0,128.0,37.0,46.0
14000US36059303102,"Census Tract 3031.02, Nassau, NY",1299.0,179.0,306.0,291.0,380.0,87.0,34.0,22.0
14000US36059303201,"Census Tract 3032.01, Nassau, NY",1196.0,140.0,309.0,296.0,254.0,121.0,36.0,40.0
14000US36059303202,"Census Tract 3032.02, Nassau, NY",1306.0,213.0,297.0,327.0,333.0,48.0,55.0,33.0
14000US36059303301,"Census Tract 3033.01, Nassau, NY",1013.0,216.0,233.0,159.0,241.0,118.0,46.0,0.0
14000US36059303302,"Census Tract 3033.02, Nassau, NY",1569.0,332.0,514.0,300.0,321.0,34.0,68.0,0.0
14000US36059303400,"Census Tract 3034, Nassau, NY",801.0,116.0,192.0,155.0,202.0,100.0,36.0,0.0
14000US36059303500,"Census Tract 3035, Nassau, NY",1676.0,331.0,532.0,247.0,341.0,140.0,77.0,8.0
14000US36059303600,"Census Tract 3036, Nassau, NY",3103.0,1155.0,868.0,482.0,353.0,205.0,31.0,9.0
14000US36059303700,"Census Tract 3037, Nassau, NY",2677.0,858.0,595.0,508.0,437.0,206.0,73.0,0.0
14000US36059303800,"Census Tract 3038, Nassau, NY",1757.0,394.0,518.0,391.0,234.0,192.0,8.0,20.0
14000US36059303900,"Census Tract 3039, Nassau, NY",1189.0,108.0,289.0,325.0,241.0,92.0,109.0,25.0
14000US36059304001,"Census Tract 3040.01, Nassau, NY",791.0,87.0,243.0,221.0,153.0,76.0,5.0,6.0
14000US36059304002,"Census Tract 3040.02, Nassau, NY",1705.0,609.0,517.0,199.0,210.0,71.0,28.0,71.0
14000US36059304100,"Census Tract 3041, Nassau, NY",1257.0,269.0,310.0,247.0,242.0,52.0,10.0,127.0
14000US36059304202,"Census Tract 3042.02, Nassau, NY",989.0,163.0,206.0,178.0,123.0,132.0,89.0,98.0
14000US36059304203,"Census Tract 3042.03, Nassau, NY",1153.0,188.0,107.0,170.0,204.0,159.0,60.0,265.0
14000US36059304204,"Census Tract 3042.04, Nassau, NY",1148.0,213.0,124.0,181.0,170.0,97.0,156.0,207.0
14000US36059404300,"Census Tract 4043, Nassau, NY",971.0,96.0,277.0,163.0,219.0,152.0,40.0,24.0
14000US36059404400,"Census Tract 4044, Nassau, NY",1821.0,463.0,520.0,232.0,325.0,150.0,95.0,36.0
14000US36059404500,"Census Tract 4045, Nassau, NY",1604.0,488.0,533.0,283.0,148.0,82.0,51.0,19.0
14000US36059404600,"Census Tract 4046, Nassau, NY",1415.0,151.0,428.0,320.0,361.0,97.0,28.0,30.0
14000US36059404700,"Census Tract 4047, Nassau, NY",1967.0,237.0,521.0,484.0,443.0,181.0,55.0,46.0
14000US36059404800,"Census Tract 4048, Nassau, NY",1766.0,388.0,325.0,293.0,256.0,210.0,94.0,200.0
14000US36059404901,"Census Tract 4049.01, Nassau, NY",1448.0,102.0,340.0,315.0,275.0,206.0,117.0,93.0
14000US36059404902,"Census Tract 4049.02, Nassau, NY",1425.0,222.0,281.0,223.0,211.0,249.0,122.0,117.0
14000US36059405000,"Census Tract 4050, Nassau, NY",1530.0,312.0,219.0,349.0,271.0,162.0,159.0,58.0
14000US36059405100,"Census Tract 4051, Nassau, NY",2261.0,219.0,465.0,526.0,351.0,394.0,160.0,146.0
14000US36059405200,"Census Tract 4052, Nassau, NY",1936.0,302.0,515.0,328.0,400.0,112.0,165.0,114.0
14000US36059405301,"Census Tract 4053.01, Nassau, NY",1154.0,160.0,279.0,215.0,280.0,146.0,47.0,27.0
14000US36059405302,"Census Tract 4053.02, Nassau, NY",1405.0,179.0,328.0,342.0,348.0,109.0,28.0,71.0
14000US36059405400,"Census Tract 4054, Nassau, NY",2602.0,548.0,450.0,330.0,485.0,491.0,151.0,147.0
14000US36059405500,"Census Tract 4055, Nassau, NY",1572.0,259.0,420.0,217.0,364.0,177.0,98.0,37.0
14000US36059405600,"Census Tract 4056, Nassau, NY",1342.0,227.0,377.0,298.0,210.0,160.0,21.0,49.0
14000US36059405700,"Census Tract 4057, Nassau, NY",1505.0,93.0,524.0,353.0,248.0,254.0,13.0,20.0
14000US36059405800,"Census Tract 4058, Nassau, NY",1332.0,145.0,401.0,269.0,334.0,118.0,30.0,35.0
14000US36059405900,"Census Tract 4059, Nassau, NY",1538.0,168.0,444.0,273.0,308.0,167.0,98.0,80.0
14000US36059406001,"Census Tract 4060.01, Nassau, NY",1409.0,150.0,391.0,193.0,372.0,208.0,44.0,51.0
14000US36059406002,"Census Tract 4060.02, Nassau, NY",1005.0,129.0,294.0,175.0,140.0,132.0,89.0,46.0
14000US36059406100,"Census Tract 4061, Nassau, NY",912.0,112.0,167.0,167.0,291.0,124.0,18.0,33.0
14000US36059406201,"Census Tract 4062.01, Nassau, NY",918.0,254.0,118.0,184.0,161.0,89.0,23.0,89.0
14000US36059406202,"Census Tract 4062.02, Nassau, NY",1490.0,109.0,302.0,198.0,395.0,235.0,88.0,163.0
14000US36059406300,"Census Tract 4063, Nassau, NY",1194.0,96.0,425.0,243.0,343.0,74.0,13.0,0.0
14000US36059406400,"Census Tract 4064, Nassau, NY",2559.0,630.0,843.0,381.0,361.0,175.0,115.0,54.0
14000US36059406501,"Census Tract 4065.01, Nassau, NY",2245.0,327.0,702.0,392.0,440.0,369.0,15.0,0.0
14000US36059406600,"Census Tract 4066, Nassau, NY",1367.0,208.0,428.0,209.0,285.0,227.0,10.0,0.0
14000US36059406701,"Census Tract 4067.01, Nassau, NY",968.0,303.0,204.0,178.0,98.0,94.0,59.0,32.0
14000US36059406702,"Census Tract 4067.02, Nassau, NY",1762.0,649.0,490.0,199.0,219.0,116.0,19.0,70.0
14000US36059406801,"Census Tract 4068.01, Nassau, NY",1495.0,356.0,340.0,154.0,283.0,174.0,58.0,130.0
14000US36059406802,"Census Tract 4068.02, Nassau, NY",1465.0,344.0,318.0,211.0,310.0,209.0,39.0,34.0
14000US36059406900,"Census Tract 4069, Nassau, NY",1872.0,452.0,320.0,276.0,332.0,131.0,192.0,169.0
14000US36059407000,"Census Tract 4070, Nassau, NY",2204.0,517.0,536.0,277.0,250.0,289.0,147.0,188.0
14000US36059407101,"Census Tract 4071.01, Nassau, NY",1324.0,187.0,231.0,349.0,195.0,114.0,103.0,145.0
14000US36059407102,"Census Tract 4071.02, Nassau, NY",1511.0,170.0,225.0,185.0,300.0,356.0,80.0,195.0
14000US36059407201,"Census Tract 4072.01, Nassau, NY",1502.0,375.0,256.0,175.0,290.0,261.0,66.0,79.0
14000US36059407203,"Census Tract 4072.03, Nassau, NY",957.0,212.0,163.0,147.0,236.0,109.0,38.0,52.0
14000US36059407204,"Census Tract 4072.04, Nassau, NY",643.0,122.0,83.0,135.0,91.0,119.0,26.0,67.0
14000US36059407301,"Census Tract 4073.01, Nassau, NY",1772.0,633.0,847.0,169.0,72.0,18.0,0.0,33.0
14000US36059407302,"Census Tract 4073.02, Nassau, NY",1250.0,306.0,253.0,107.0,272.0,109.0,124.0,79.0
14000US36059407401,"Census Tract 4074.01, Nassau, NY",1366.0,173.0,167.0,223.0,250.0,126.0,241.0,186.0
14000US36059407402,"Census Tract 4074.02, Nassau, NY",828.0,145.0,163.0,151.0,158.0,99.0,61.0,51.0
14000US36059407501,"Census Tract 4075.01, Nassau, NY",1339.0,326.0,214.0,225.0,182.0,222.0,42.0,128.0
14000US36059407502,"Census Tract 4075.02, Nassau, NY",1409.0,178.0,274.0,232.0,232.0,189.0,275.0,29.0
14000US36059407600,"Census Tract 4076, Nassau, NY",1689.0,243.0,522.0,329.0,377.0,115.0,15.0,88.0
14000US36059407700,"Census Tract 4077, Nassau, NY",1492.0,175.0,440.0,227.0,364.0,168.0,90.0,28.0
14000US36059407801,"Census Tract 4078.01, Nassau, NY",1725.0,279.0,434.0,325.0,344.0,281.0,62.0,0.0
14000US36059407802,"Census Tract 4078.02, Nassau, NY",355.0,253.0,71.0,18.0,6.0,7.0,0.0,0.0
14000US36059407900,"Census Tract 4079, Nassau, NY",2334.0,729.0,721.0,411.0,259.0,169.0,0.0,45.0
14000US36059408000,"Census Tract 4080, Nassau, NY",2044.0,413.0,661.0,295.0,348.0,261.0,66.0,0.0
14000US36059408100,"Census Tract 4081, Nassau, NY",2052.0,370.0,547.0,523.0,285.0,186.0,70.0,71.0
14000US36059408200,"Census Tract 4082, Nassau, NY",2028.0,266.0,553.0,448.0,452.0,285.0,24.0,0.0
14000US36059408300,"Census Tract 4083, Nassau, NY",2306.0,309.0,672.0,675.0,296.0,255.0,62.0,37.0
14000US36059408400,"Census Tract 4084, Nassau, NY",1296.0,182.0,429.0,174.0,381.0,78.0,14.0,38.0
14000US36059408500,"Census Tract 4085, Nassau, NY",1995.0,217.0,578.0,456.0,417.0,236.0,72.0,19.0
14000US36059408600,"Census Tract 4086, Nassau, NY",1471.0,265.0,399.0,144.0,297.0,317.0,19.0,30.0
14000US36059408700,"Census Tract 4087, Nassau, NY",1508.0,226.0,334.0,332.0,407.0,128.0,74.0,7.0
14000US36059408800,"Census Tract 4088, Nassau, NY",2177.0,328.0,588.0,520.0,464.0,172.0,105.0,0.0
14000US36059408900,"Census Tract 4089, Nassau, NY",1825.0,275.0,425.0,385.0,485.0,125.0,76.0,54.0
14000US36059409000,"Census Tract 4090, Nassau, NY",1780.0,305.0,441.0,421.0,317.0,142.0,51.0,103.0
14000US36059409100,"Census Tract 4091, Nassau, NY",1729.0,184.0,714.0,333.0,272.0,147.0,66.0,13.0
14000US36059409200,"Census Tract 4092, Nassau, NY",1911.0,349.0,460.0,446.0,377.0,155.0,80.0,44.0
14000US36059409300,"Census Tract 4093, Nassau, NY",1391.0,157.0,423.0,217.0,421.0,129.0,37.0,7.0
14000US36059409400,"Census Tract 4094, Nassau, NY",1359.0,243.0,389.0,239.0,278.0,153.0,21.0,36.0
14000US36059409500,"Census Tract 4095, Nassau, NY",1240.0,182.0,364.0,237.0,307.0,93.0,57.0,0.0
14000US36059409600,"Census Tract 4096, Nassau, NY",1646.0,243.0,465.0,296.0,420.0,185.0,7.0,30.0
14000US36059409700,"Census Tract 4097, Nassau, NY",1623.0,481.0,510.0,233.0,211.0,139.0,49.0,0.0
14000US36059409800,"Census Tract 4098, Nassau, NY",1609.0,181.0,308.0,301.0,344.0,393.0,60.0,22.0
14000US36059409900,"Census Tract 4099, Nassau, NY",2609.0,450.0,480.0,543.0,534.0,239.0,321.0,42.0
14000US36059410000,"Census Tract 4100, Nassau, NY",1352.0,240.0,520.0,183.0,147.0,180.0,31.0,51.0
14000US36059410100,"Census Tract 4101, Nassau, NY",2040.0,293.0,817.0,309.0,409.0,160.0,34.0,18.0
14000US36059410200,"Census Tract 4102, Nassau, NY",1356.0,301.0,510.0,235.0,148.0,62.0,76.0,24.0
14000US36059410300,"Census Tract 4103, Nassau, NY",1978.0,189.0,516.0,403.0,385.0,261.0,95.0,129.0
14000US36059410400,"Census Tract 4104, Nassau, NY",1481.0,265.0,243.0,395.0,250.0,187.0,112.0,29.0
14000US36059410500,"Census Tract 4105, Nassau, NY",2520.0,412.0,845.0,643.0,281.0,280.0,27.0,32.0
14000US36059410600,"Census Tract 4106, Nassau, NY",2477.0,340.0,713.0,611.0,403.0,249.0,117.0,44.0
14000US36059410700,"Census Tract 4107, Nassau, NY",2094.0,517.0,552.0,348.0,353.0,205.0,18.0,101.0
14000US36059410800,"Census Tract 4108, Nassau, NY",1566.0,298.0,497.0,303.0,230.0,147.0,78.0,13.0
14000US36059410900,"Census Tract 4109, Nassau, NY",2029.0,257.0,620.0,358.0,332.0,264.0,130.0,68.0
14000US36059411000,"Census Tract 4110, Nassau, NY",1579.0,205.0,425.0,291.0,335.0,110.0,149.0,64.0
14000US36059411100,"Census Tract 4111, Nassau, NY",1464.0,354.0,277.0,309.0,316.0,167.0,4.0,37.0
14000US36059411200,"Census Tract 4112, Nassau, NY",1888.0,341.0,658.0,200.0,204.0,142.0,165.0,178.0
14000US36059411301,"Census Tract 4113.01, Nassau, NY",1235.0,269.0,341.0,178.0,190.0,143.0,95.0,19.0
14000US36059411302,"Census Tract 4113.02, Nassau, NY",2004.0,219.0,576.0,314.0,338.0,243.0,145.0,169.0
14000US36059411400,"Census Tract 4114, Nassau, NY",1901.0,249.0,617.0,300.0,242.0,201.0,193.0,99.0
14000US36059411500,"Census Tract 4115, Nassau, NY",922.0,149.0,357.0,108.0,171.0,76.0,46.0,15.0
14000US36059411600,"Census Tract 4116, Nassau, NY",2162.0,591.0,703.0,192.0,223.0,222.0,55.0,176.0
14000US36059411700,"Census Tract 4117, Nassau, NY",2407.0,429.0,954.0,550.0,263.0,90.0,53.0,68.0
14000US36059411800,"Census Tract 4118, Nassau, NY",2255.0,573.0,616.0,483.0,416.0,89.0,62.0,16.0
14000US36059411901,"Census Tract 4119.01, Nassau, NY",1515.0,630.0,378.0,180.0,160.0,97.0,19.0,51.0
14000US36059411902,"Census Tract 4119.02, Nassau, NY",1229.0,111.0,410.0,208.0,338.0,103.0,36.0,23.0
14000US36059412000,"Census Tract 4120, Nassau, NY",2169.0,591.0,552.0,458.0,338.0,208.0,22.0,0.0
14000US36059412100,"Census Tract 4121, Nassau, NY",2463.0,865.0,573.0,477.0,369.0,136.0,14.0,29.0
14000US36059412200,"Census Tract 4122, Nassau, NY",1945.0,596.0,422.0,382.0,351.0,170.0,24.0,0.0
14000US36059412301,"Census Tract 4123.01, Nassau, NY",1679.0,773.0,410.0,253.0,180.0,53.0,10.0,0.0
14000US36059412302,"Census Tract 4123.02, Nassau, NY",1271.0,276.0,343.0,265.0,210.0,144.0,17.0,16.0
14000US36059412400,"Census Tract 4124, Nassau, NY",2762.0,1525.0,509.0,304.0,348.0,76.0,0.0,0.0
14000US36059412500,"Census Tract 4125, Nassau, NY",1298.0,146.0,427.0,221.0,308.0,134.0,29.0,33.0
14000US36059412600,"Census Tract 4126, Nassau, NY",1146.0,58.0,408.0,212.0,257.0,164.0,47.0,0.0
14000US36059412700,"Census Tract 4127, Nassau, NY",1302.0,175.0,421.0,221.0,302.0,133.0,41.0,9.0
14000US36059412800,"Census Tract 4128, Nassau, NY",1053.0,177.0,291.0,223.0,224.0,128.0,5.0,5.0
14000US36059412900,"Census Tract 4129, Nassau, NY",1886.0,230.0,407.0,422.0,478.0,222.0,40.0,87.0
14000US36059413001,"Census Tract 4130.01, Nassau, NY",1377.0,343.0,410.0,168.0,306.0,107.0,43.0,0.0
14000US36059413002,"Census Tract 4130.02, Nassau, NY",1245.0,199.0,298.0,314.0,241.0,89.0,46.0,58.0
14000US36059413100,"Census Tract 4131, Nassau, NY",1658.0,295.0,524.0,207.0,348.0,209.0,43.0,32.0
14000US36059413200,"Census Tract 4132, Nassau, NY",2383.0,630.0,747.0,500.0,344.0,131.0,11.0,20.0
14000US36059413300,"Census Tract 4133, Nassau, NY",2176.0,342.0,601.0,510.0,453.0,244.0,11.0,15.0
14000US36059413400,"Census Tract 4134, Nassau, NY",1779.0,164.0,598.0,379.0,388.0,176.0,43.0,31.0
14000US36059413500,"Census Tract 4135, Nassau, NY",2473.0,299.0,585.0,783.0,454.0,177.0,138.0,37.0
14000US36059413600,"Census Tract 4136, Nassau, NY",1829.0,287.0,582.0,290.0,440.0,173.0,10.0,47.0
14000US36059413700,"Census Tract 4137, Nassau, NY",1706.0,390.0,413.0,267.0,402.0,150.0,19.0,65.0
14000US36059413803,"Census Tract 4138.03, Nassau, NY",1347.0,223.0,328.0,444.0,213.0,108.0,15.0,16.0
14000US36059413804,"Census Tract 4138.04, Nassau, NY",1130.0,165.0,373.0,132.0,259.0,108.0,51.0,42.0
14000US36059413900,"Census Tract 4139, Nassau, NY",2000.0,384.0,369.0,454.0,356.0,196.0,28.0,213.0
14000US36059414001,"Census Tract 4140.01, Nassau, NY",1026.0,195.0,189.0,200.0,151.0,170.0,10.0,111.0
14000US36059414002,"Census Tract 4140.02, Nassau, NY",1266.0,179.0,252.0,218.0,276.0,86.0,129.0,126.0
14000US36059414100,"Census Tract 4141, Nassau, NY",1944.0,234.0,474.0,489.0,270.0,156.0,93.0,228.0
14000US36059414201,"Census Tract 4142.01, Nassau, NY",1904.0,699.0,360.0,252.0,360.0,163.0,53.0,17.0
14000US36059414202,"Census Tract 4142.02, Nassau, NY",1282.0,260.0,279.0,260.0,248.0,92.0,81.0,62.0
14000US36059414301,"Census Tract 4143.01, Nassau, NY",1207.0,320.0,208.0,234.0,216.0,116.0,52.0,61.0
14000US36059414303,"Census Tract 4143.03, Nassau, NY",1428.0,311.0,306.0,262.0,258.0,89.0,75.0,127.0
14000US36059414304,"Census Tract 4143.04, Nassau, NY",1223.0,508.0,270.0,122.0,176.0,110.0,0.0,37.0
14000US36059414400,"Census Tract 4144, Nassau, NY",1535.0,335.0,285.0,265.0,293.0,201.0,55.0,101.0
14000US36059414501,"Census Tract 4145.01, Nassau, NY",1859.0,316.0,771.0,230.0,316.0,134.0,40.0,52.0
14000US36059414502,"Census Tract 4145.02, Nassau, NY",1639.0,449.0,617.0,237.0,195.0,84.0,36.0,21.0
14000US36059414600,"Census Tract 4146, Nassau, NY",1097.0,102.0,275.0,233.0,305.0,108.0,49.0,25.0
14000US36059414700,"Census Tract 4147, Nassau, NY",1491.0,180.0,428.0,301.0,376.0,176.0,16.0,14.0
14000US36059414800,"Census Tract 4148, Nassau, NY",2140.0,383.0,490.0,473.0,508.0,212.0,39.0,35.0
14000US36059414900,"Census Tract 4149, Nassau, NY",2334.0,472.0,603.0,398.0,607.0,138.0,52.0,64.0
14000US36059415000,"Census Tract 4150, Nassau, NY",1842.0,234.0,686.0,444.0,231.0,190.0,27.0,30.0
14000US36059415101,"Census Tract 4151.01, Nassau, NY",901.0,185.0,290.0,145.0,207.0,47.0,0.0,27.0
14000US36059415102,"Census Tract 4151.02, Nassau, NY",1633.0,153.0,494.0,489.0,333.0,164.0,0.0,0.0
14000US36059415201,"Census Tract 4152.01, Nassau, NY",1148.0,185.0,430.0,175.0,206.0,124.0,0.0,28.0
14000US36059415202,"Census Tract 4152.02, Nassau, NY",1382.0,177.0,495.0,249.0,368.0,69.0,24.0,0.0
14000US36059415300,"Census Tract 4153, Nassau, NY",2092.0,439.0,604.0,451.0,315.0,195.0,72.0,16.0
14000US36059415401,"Census Tract 4154.01, Nassau, NY",1779.0,229.0,571.0,374.0,425.0,146.0,20.0,14.0
14000US36059415402,"Census Tract 4154.02, Nassau, NY",1513.0,154.0,567.0,417.0,227.0,77.0,71.0,0.0
14000US36059415500,"Census Tract 4155, Nassau, NY",843.0,89.0,321.0,167.0,185.0,34.0,35.0,12.0
14000US36059415600,"Census Tract 4156, Nassau, NY",1779.0,292.0,509.0,337.0,336.0,256.0,35.0,14.0
14000US36059415700,"Census Tract 4157, Nassau, NY",1907.0,255.0,503.0,461.0,485.0,131.0,31.0,41.0
14000US36059415802,"Census Tract 4158.02, Nassau, NY",2159.0,255.0,799.0,359.0,343.0,265.0,111.0,27.0
14000US36059416000,"Census Tract 4160, Nassau, NY",1275.0,148.0,329.0,310.0,351.0,105.0,22.0,10.0
14000US36059416100,"Census Tract 4161, Nassau, NY",2229.0,430.0,762.0,363.0,413.0,202.0,59.0,0.0
14000US36059416201,"Census Tract 4162.01, Nassau, NY",1317.0,270.0,579.0,190.0,186.0,69.0,23.0,0.0
14000US36059416202,"Census Tract 4162.02, Nassau, NY",1610.0,406.0,457.0,270.0,281.0,78.0,88.0,30.0
14000US36059416300,"Census Tract 4163, Nassau, NY",1361.0,340.0,521.0,246.0,135.0,99.0,17.0,3.0
14000US36059416401,"Census Tract 4164.01, Nassau, NY",1855.0,631.0,597.0,301.0,218.0,98.0,10.0,0.0
14000US36059416402,"Census Tract 4164.02, Nassau, NY",1202.0,493.0,376.0,146.0,112.0,66.0,0.0,9.0
14000US36059416500,"Census Tract 4165, Nassau, NY",2008.0,320.0,661.0,456.0,262.0,140.0,141.0,28.0
14000US36059416600,"Census Tract 4166, Nassau, NY",2589.0,1072.0,834.0,466.0,127.0,40.0,50.0,0.0
14000US36059416701,"Census Tract 4167.01, Nassau, NY",1540.0,298.0,591.0,314.0,229.0,51.0,57.0,0.0
14000US36059416702,"Census Tract 4167.02, Nassau, NY",2387.0,1363.0,568.0,248.0,192.0,16.0,0.0,0.0
14000US36059416801,"Census Tract 4168.01, Nassau, NY",778.0,171.0,218.0,209.0,122.0,47.0,8.0,3.0
14000US36059416802,"Census Tract 4168.02, Nassau, NY",2007.0,1096.0,527.0,148.0,156.0,52.0,28.0,0.0
14000US36059416900,"Census Tract 4169, Nassau, NY",1623.0,397.0,594.0,369.0,123.0,91.0,49.0,0.0
14000US36059517000,"Census Tract 5170, Nassau, NY",1179.0,268.0,449.0,204.0,218.0,14.0,12.0,14.0
14000US36059517101,"Census Tract 5171.01, Nassau, NY",1794.0,315.0,605.0,468.0,190.0,133.0,83.0,0.0
14000US36059517102,"Census Tract 5171.02, Nassau, NY",759.0,87.0,364.0,154.0,79.0,36.0,32.0,7.0
14000US36059517200,"Census Tract 5172, Nassau, NY",3173.0,1192.0,687.0,412.0,442.0,273.0,109.0,58.0
14000US36059517301,"Census Tract 5173.01, Nassau, NY",1165.0,444.0,292.0,90.0,124.0,117.0,33.0,65.0
14000US36059517302,"Census Tract 5173.02, Nassau, NY",1722.0,308.0,409.0,489.0,266.0,212.0,23.0,15.0
14000US36059517400,"Census Tract 5174, Nassau, NY",1909.0,445.0,581.0,373.0,427.0,76.0,7.0,0.0
14000US36059517500,"Census Tract 5175, Nassau, NY",1412.0,267.0,400.0,397.0,214.0,91.0,31.0,12.0
14000US36059517600,"Census Tract 5176, Nassau, NY",1712.0,382.0,446.0,362.0,257.0,189.0,50.0,26.0
14000US36059517701,"Census Tract 5177.01, Nassau, NY",2440.0,210.0,925.0,440.0,451.0,247.0,152.0,15.0
14000US36059517705,"Census Tract 5177.05, Nassau, NY",1042.0,111.0,411.0,182.0,230.0,60.0,12.0,36.0
14000US36059517801,"Census Tract 5178.01, Nassau, NY",1246.0,205.0,445.0,198.0,197.0,136.0,51.0,14.0
14000US36059517802,"Census Tract 5178.02, Nassau, NY",1246.0,372.0,353.0,244.0,158.0,73.0,25.0,21.0
14000US36059517901,"Census Tract 5179.01, Nassau, NY",1720.0,331.0,607.0,284.0,301.0,144.0,22.0,31.0
14000US36059517902,"Census Tract 5179.02, Nassau, NY",1102.0,306.0,454.0,123.0,121.0,69.0,21.0,8.0
14000US36059518000,"Census Tract 5180, Nassau, NY",2675.0,1108.0,607.0,382.0,333.0,164.0,81.0,0.0
14000US36059518100,"Census Tract 5181, Nassau, NY",984.0,212.0,222.0,198.0,241.0,98.0,4.0,9.0
14000US36059518201,"Census Tract 5182.01, Nassau, NY",1422.0,173.0,498.0,207.0,333.0,167.0,34.0,10.0
14000US36059518203,"Census Tract 5182.03, Nassau, NY",1304.0,302.0,461.0,167.0,269.0,83.0,9.0,13.0
14000US36059518204,"Census Tract 5182.04, Nassau, NY",1660.0,387.0,606.0,221.0,344.0,95.0,7.0,0.0
14000US36059518300,"Census Tract 5183, Nassau, NY",1954.0,355.0,605.0,279.0,383.0,247.0,44.0,41.0
14000US36059518400,"Census Tract 5184, Nassau, NY",1363.0,183.0,391.0,301.0,367.0,88.0,11.0,22.0
14000US36059518501,"Census Tract 5185.01, Nassau, NY",2305.0,427.0,568.0,515.0,518.0,252.0,0.0,25.0
