,name,Total,Total_0_4,Total_5_9,Total_10_14,Total_15_19,Total_20_24,Total_25_29,Total_30_34,Total_35_39,Total_40_44,Total_45_49,Total_50_54,Total_55_59,Total_60_64,Total_65_69,Total_70_74,Total_75_79,Total_80_84,Total_85up
14000US53061041303,"Census Tract 413.03, Snohomish, WA",4526.0,273.0,192.0,269.0,379.0,168.0,493.0,363.0,228.0,321.0,359.0,269.0,354.0,261.0,236.0,176.0,54.0,121.0,10.0
14000US53061041304,"Census Tract 413.04, Snohomish, WA",3077.0,112.0,167.0,197.0,145.0,214.0,190.0,114.0,154.0,196.0,300.0,202.0,305.0,266.0,179.0,72.0,78.0,53.0,133.0
14000US53061041400,"Census Tract 414, Snohomish, WA",5910.0,260.0,246.0,470.0,427.0,430.0,364.0,293.0,639.0,333.0,403.0,708.0,392.0,427.0,162.0,123.0,54.0,112.0,67.0
14000US53061041500,"Census Tract 415, Snohomish, WA",1329.0,75.0,91.0,44.0,54.0,103.0,83.0,190.0,70.0,80.0,91.0,81.0,108.0,91.0,76.0,49.0,12.0,5.0,26.0
14000US53061041601,"Census Tract 416.01, Snohomish, WA",6232.0,305.0,391.0,396.0,501.0,225.0,243.0,510.0,497.0,403.0,601.0,384.0,324.0,601.0,300.0,292.0,99.0,73.0,87.0
14000US53061041605,"Census Tract 416.05, Snohomish, WA",6857.0,391.0,380.0,499.0,744.0,452.0,501.0,436.0,344.0,568.0,597.0,498.0,375.0,473.0,306.0,111.0,109.0,45.0,28.0
14000US53061041606,"Census Tract 416.06, Snohomish, WA",5423.0,359.0,243.0,257.0,296.0,646.0,261.0,486.0,521.0,240.0,351.0,304.0,364.0,340.0,178.0,161.0,146.0,96.0,174.0
14000US53061041607,"Census Tract 416.07, Snohomish, WA",4193.0,328.0,236.0,336.0,312.0,245.0,183.0,267.0,242.0,368.0,306.0,393.0,251.0,261.0,152.0,172.0,49.0,25.0,67.0
14000US53061041608,"Census Tract 416.08, Snohomish, WA",6575.0,272.0,405.0,489.0,574.0,256.0,468.0,517.0,607.0,481.0,458.0,561.0,504.0,300.0,368.0,128.0,79.0,83.0,25.0
14000US53061041701,"Census Tract 417.01, Snohomish, WA",6057.0,657.0,302.0,231.0,199.0,486.0,348.0,890.0,356.0,521.0,196.0,222.0,486.0,196.0,278.0,297.0,118.0,158.0,116.0
14000US53061041703,"Census Tract 417.03, Snohomish, WA",6041.0,389.0,317.0,490.0,453.0,277.0,317.0,580.0,390.0,613.0,325.0,467.0,456.0,291.0,185.0,160.0,161.0,48.0,122.0
14000US53061041704,"Census Tract 417.04, Snohomish, WA",5595.0,382.0,420.0,197.0,316.0,372.0,515.0,573.0,461.0,251.0,291.0,703.0,170.0,241.0,170.0,224.0,127.0,85.0,97.0
14000US53061041805,"Census Tract 418.05, Snohomish, WA",6364.0,491.0,389.0,226.0,318.0,561.0,499.0,373.0,619.0,377.0,483.0,374.0,401.0,371.0,384.0,136.0,177.0,73.0,112.0
14000US53061041806,"Census Tract 418.06, Snohomish, WA",8654.0,991.0,654.0,470.0,495.0,695.0,1189.0,778.0,488.0,553.0,351.0,485.0,434.0,488.0,222.0,132.0,152.0,22.0,55.0
14000US53061041808,"Census Tract 418.08, Snohomish, WA",3873.0,147.0,223.0,178.0,313.0,227.0,414.0,182.0,229.0,309.0,375.0,274.0,242.0,109.0,143.0,180.0,70.0,96.0,162.0
14000US53061041809,"Census Tract 418.09, Snohomish, WA",5282.0,279.0,196.0,443.0,445.0,571.0,530.0,436.0,406.0,271.0,318.0,335.0,265.0,250.0,121.0,224.0,120.0,13.0,59.0
14000US53061041810,"Census Tract 418.10, Snohomish, WA",5138.0,438.0,235.0,168.0,248.0,541.0,1004.0,400.0,398.0,356.0,215.0,335.0,271.0,148.0,112.0,77.0,80.0,74.0,38.0
14000US53061041811,"Census Tract 418.11, Snohomish, WA",7486.0,605.0,475.0,483.0,390.0,521.0,771.0,705.0,528.0,465.0,624.0,518.0,369.0,390.0,407.0,107.0,95.0,30.0,3.0
14000US53061041812,"Census Tract 418.12, Snohomish, WA",6829.0,484.0,502.0,347.0,366.0,480.0,739.0,540.0,499.0,467.0,401.0,345.0,453.0,336.0,215.0,238.0,248.0,59.0,110.0
14000US53061041901,"Census Tract 419.01, Snohomish, WA",5544.0,292.0,412.0,483.0,366.0,231.0,349.0,310.0,578.0,456.0,327.0,332.0,386.0,387.0,257.0,187.0,74.0,86.0,31.0
14000US53061041903,"Census Tract 419.03, Snohomish, WA",8115.0,737.0,845.0,638.0,327.0,716.0,701.0,939.0,570.0,356.0,404.0,321.0,387.0,447.0,162.0,184.0,150.0,98.0,133.0
14000US53061041904,"Census Tract 419.04, Snohomish, WA",5369.0,526.0,302.0,560.0,292.0,415.0,472.0,489.0,276.0,468.0,494.0,328.0,175.0,128.0,236.0,65.0,66.0,16.0,61.0
14000US53061041905,"Census Tract 419.05, Snohomish, WA",6498.0,412.0,457.0,512.0,294.0,598.0,562.0,675.0,639.0,451.0,447.0,439.0,366.0,259.0,183.0,74.0,30.0,73.0,27.0
14000US53061042001,"Census Tract 420.01, Snohomish, WA",6188.0,235.0,273.0,565.0,464.0,321.0,189.0,135.0,381.0,464.0,345.0,466.0,753.0,508.0,454.0,263.0,57.0,67.0,248.0
14000US53061042003,"Census Tract 420.03, Snohomish, WA",3020.0,165.0,163.0,155.0,192.0,150.0,75.0,103.0,201.0,331.0,171.0,279.0,293.0,267.0,241.0,109.0,77.0,39.0,9.0
14000US53061042004,"Census Tract 420.04, Snohomish, WA",4348.0,202.0,223.0,314.0,360.0,167.0,392.0,256.0,283.0,176.0,415.0,439.0,288.0,351.0,196.0,101.0,82.0,49.0,54.0
14000US53061042005,"Census Tract 420.05, Snohomish, WA",5373.0,183.0,247.0,404.0,402.0,269.0,239.0,136.0,213.0,430.0,685.0,529.0,514.0,368.0,337.0,196.0,126.0,61.0,34.0
14000US53061042006,"Census Tract 420.06, Snohomish, WA",4851.0,225.0,274.0,417.0,271.0,310.0,241.0,484.0,467.0,445.0,545.0,113.0,218.0,505.0,178.0,39.0,18.0,31.0,70.0
14000US53061050101,"Census Tract 501.01, Snohomish, WA",3064.0,116.0,235.0,152.0,209.0,194.0,220.0,170.0,208.0,148.0,289.0,179.0,262.0,256.0,160.0,133.0,47.0,26.0,60.0
14000US53061050102,"Census Tract 501.02, Snohomish, WA",6261.0,365.0,294.0,255.0,411.0,600.0,478.0,586.0,439.0,465.0,265.0,255.0,696.0,521.0,209.0,221.0,89.0,93.0,19.0
14000US53061050200,"Census Tract 502, Snohomish, WA",4108.0,100.0,92.0,153.0,212.0,163.0,201.0,183.0,168.0,144.0,206.0,534.0,361.0,709.0,286.0,238.0,150.0,97.0,111.0
14000US53061050300,"Census Tract 503, Snohomish, WA",5517.0,194.0,194.0,320.0,366.0,482.0,129.0,184.0,262.0,312.0,389.0,504.0,394.0,365.0,494.0,421.0,207.0,209.0,91.0
14000US53061050401,"Census Tract 504.01, Snohomish, WA",6964.0,309.0,387.0,471.0,222.0,312.0,431.0,431.0,487.0,453.0,541.0,528.0,557.0,563.0,480.0,327.0,172.0,194.0,99.0
14000US53061050402,"Census Tract 504.02, Snohomish, WA",5766.0,394.0,196.0,244.0,346.0,353.0,224.0,368.0,519.0,303.0,411.0,501.0,331.0,536.0,196.0,333.0,153.0,179.0,179.0
14000US53061050500,"Census Tract 505, Snohomish, WA",7112.0,185.0,301.0,244.0,358.0,133.0,224.0,344.0,277.0,203.0,604.0,427.0,652.0,415.0,530.0,733.0,463.0,399.0,620.0
14000US53061050600,"Census Tract 506, Snohomish, WA",1185.0,36.0,78.0,128.0,73.0,49.0,29.0,31.0,45.0,61.0,99.0,136.0,89.0,98.0,100.0,76.0,24.0,2.0,31.0
14000US53061050700,"Census Tract 507, Snohomish, WA",6681.0,410.0,311.0,413.0,494.0,573.0,673.0,680.0,528.0,167.0,487.0,204.0,501.0,296.0,193.0,199.0,208.0,125.0,219.0
14000US53061050800,"Census Tract 508, Snohomish, WA",6512.0,582.0,191.0,153.0,123.0,300.0,625.0,615.0,512.0,440.0,520.0,431.0,634.0,424.0,378.0,220.0,189.0,82.0,93.0
14000US53061050900,"Census Tract 509, Snohomish, WA",3533.0,186.0,276.0,148.0,220.0,266.0,492.0,317.0,213.0,218.0,328.0,105.0,177.0,180.0,170.0,37.0,102.0,62.0,36.0
14000US53061051000,"Census Tract 510, Snohomish, WA",4665.0,486.0,175.0,229.0,132.0,372.0,555.0,396.0,321.0,252.0,278.0,267.0,303.0,367.0,236.0,122.0,83.0,73.0,18.0
14000US53061051100,"Census Tract 511, Snohomish, WA",3964.0,224.0,152.0,166.0,103.0,221.0,341.0,319.0,401.0,200.0,239.0,366.0,349.0,211.0,175.0,150.0,64.0,68.0,215.0
14000US53061051200,"Census Tract 512, Snohomish, WA",4432.0,237.0,262.0,260.0,153.0,172.0,433.0,395.0,387.0,391.0,358.0,194.0,396.0,375.0,154.0,121.0,31.0,51.0,62.0
14000US53061051300,"Census Tract 513, Snohomish, WA",7309.0,420.0,513.0,482.0,298.0,548.0,654.0,489.0,601.0,488.0,520.0,504.0,511.0,516.0,293.0,237.0,124.0,54.0,57.0
14000US53061051400,"Census Tract 514, Snohomish, WA",7862.0,454.0,418.0,648.0,359.0,558.0,839.0,507.0,553.0,711.0,706.0,554.0,257.0,515.0,254.0,190.0,133.0,100.0,106.0
14000US53061051500,"Census Tract 515, Snohomish, WA",5918.0,392.0,190.0,533.0,458.0,378.0,478.0,337.0,371.0,472.0,387.0,448.0,239.0,165.0,269.0,180.0,189.0,298.0,134.0
14000US53061051601,"Census Tract 516.01, Snohomish, WA",4656.0,343.0,238.0,354.0,467.0,204.0,184.0,325.0,385.0,424.0,320.0,358.0,244.0,221.0,211.0,149.0,104.0,75.0,50.0
14000US53061051602,"Census Tract 516.02, Snohomish, WA",4031.0,225.0,111.0,256.0,160.0,281.0,225.0,254.0,214.0,206.0,355.0,180.0,446.0,414.0,160.0,237.0,63.0,22.0,222.0
14000US53061051701,"Census Tract 517.01, Snohomish, WA",6297.0,373.0,552.0,204.0,205.0,501.0,626.0,341.0,534.0,526.0,382.0,389.0,268.0,389.0,208.0,360.0,219.0,79.0,141.0
14000US53061051702,"Census Tract 517.02, Snohomish, WA",4827.0,303.0,256.0,323.0,304.0,164.0,376.0,222.0,224.0,422.0,400.0,337.0,286.0,236.0,294.0,218.0,154.0,121.0,187.0
14000US53061051802,"Census Tract 518.02, Snohomish, WA",5967.0,317.0,305.0,379.0,211.0,551.0,574.0,298.0,444.0,381.0,342.0,664.0,396.0,319.0,104.0,248.0,201.0,172.0,61.0
14000US53061051803,"Census Tract 518.03, Snohomish, WA",6856.0,569.0,359.0,505.0,429.0,866.0,791.0,746.0,618.0,316.0,225.0,282.0,332.0,297.0,140.0,131.0,153.0,69.0,28.0
14000US53061051804,"Census Tract 518.04, Snohomish, WA",6190.0,462.0,441.0,283.0,142.0,276.0,700.0,834.0,567.0,520.0,357.0,423.0,455.0,276.0,252.0,95.0,66.0,3.0,38.0
14000US53061051905,"Census Tract 519.05, Snohomish, WA",9578.0,540.0,623.0,393.0,575.0,778.0,734.0,914.0,823.0,439.0,1005.0,682.0,579.0,506.0,252.0,228.0,281.0,87.0,139.0
14000US53061051912,"Census Tract 519.12, Snohomish, WA",2441.0,93.0,194.0,170.0,109.0,95.0,157.0,126.0,136.0,153.0,184.0,213.0,201.0,285.0,147.0,100.0,23.0,28.0,27.0
14000US53061051913,"Census Tract 519.13, Snohomish, WA",4833.0,310.0,310.0,270.0,210.0,298.0,224.0,457.0,249.0,350.0,299.0,328.0,408.0,435.0,227.0,196.0,158.0,67.0,37.0
14000US53061051914,"Census Tract 519.14, Snohomish, WA",4115.0,288.0,261.0,124.0,145.0,166.0,188.0,298.0,186.0,266.0,367.0,300.0,423.0,431.0,344.0,147.0,98.0,60.0,23.0
14000US53061051915,"Census Tract 519.15, Snohomish, WA",7835.0,579.0,626.0,563.0,452.0,368.0,397.0,556.0,681.0,563.0,523.0,575.0,421.0,773.0,428.0,125.0,111.0,54.0,40.0
14000US53061051916,"Census Tract 519.16, Snohomish, WA",3813.0,252.0,212.0,321.0,184.0,167.0,196.0,277.0,371.0,365.0,281.0,223.0,258.0,225.0,210.0,106.0,97.0,49.0,19.0
14000US53061051917,"Census Tract 519.17, Snohomish, WA",4116.0,290.0,281.0,278.0,135.0,232.0,184.0,288.0,320.0,303.0,358.0,234.0,237.0,236.0,302.0,134.0,108.0,106.0,90.0
14000US53061051918,"Census Tract 519.18, Snohomish, WA",4916.0,186.0,355.0,177.0,331.0,343.0,250.0,233.0,294.0,328.0,419.0,523.0,349.0,350.0,156.0,203.0,204.0,152.0,63.0
14000US53061051921,"Census Tract 519.21, Snohomish, WA",5732.0,473.0,504.0,362.0,252.0,240.0,554.0,546.0,506.0,570.0,463.0,336.0,196.0,255.0,185.0,170.0,47.0,17.0,56.0
14000US53061051922,"Census Tract 519.22, Snohomish, WA",5823.0,646.0,327.0,280.0,251.0,310.0,486.0,767.0,523.0,393.0,386.0,432.0,277.0,272.0,164.0,168.0,76.0,29.0,36.0
14000US53061051923,"Census Tract 519.23, Snohomish, WA",6600.0,469.0,469.0,553.0,231.0,672.0,646.0,522.0,751.0,464.0,402.0,364.0,319.0,267.0,196.0,145.0,48.0,41.0,41.0
14000US53061051924,"Census Tract 519.24, Snohomish, WA",7185.0,462.0,560.0,636.0,426.0,556.0,572.0,458.0,787.0,563.0,566.0,419.0,316.0,191.0,230.0,199.0,91.0,67.0,86.0
14000US53061051925,"Census Tract 519.25, Snohomish, WA",8533.0,861.0,476.0,595.0,341.0,556.0,574.0,1020.0,822.0,699.0,569.0,409.0,515.0,375.0,249.0,260.0,97.0,17.0,98.0
14000US53061051926,"Census Tract 519.26, Snohomish, WA",5818.0,539.0,382.0,401.0,318.0,266.0,246.0,413.0,550.0,457.0,464.0,422.0,301.0,415.0,289.0,112.0,82.0,81.0,80.0
14000US53061051927,"Census Tract 519.27, Snohomish, WA",5842.0,434.0,333.0,503.0,399.0,315.0,400.0,403.0,455.0,412.0,599.0,306.0,357.0,278.0,296.0,215.0,87.0,43.0,7.0
14000US53061051928,"Census Tract 519.28, Snohomish, WA",5783.0,389.0,315.0,399.0,209.0,596.0,851.0,513.0,262.0,599.0,302.0,238.0,440.0,175.0,138.0,170.0,85.0,80.0,22.0
14000US53061052003,"Census Tract 520.03, Snohomish, WA",10966.0,950.0,1454.0,930.0,769.0,494.0,856.0,847.0,1197.0,914.0,795.0,624.0,290.0,285.0,306.0,130.0,77.0,24.0,24.0
14000US53061052004,"Census Tract 520.04, Snohomish, WA",6669.0,368.0,422.0,454.0,409.0,287.0,362.0,433.0,452.0,415.0,528.0,401.0,663.0,366.0,350.0,272.0,169.0,142.0,176.0
14000US53061052005,"Census Tract 520.05, Snohomish, WA",5551.0,250.0,165.0,172.0,234.0,409.0,499.0,542.0,191.0,279.0,384.0,323.0,571.0,295.0,342.0,184.0,266.0,181.0,264.0
14000US53061052006,"Census Tract 520.06, Snohomish, WA",4532.0,298.0,365.0,302.0,292.0,245.0,204.0,238.0,349.0,301.0,467.0,278.0,375.0,370.0,165.0,91.0,81.0,63.0,48.0
14000US53061052007,"Census Tract 520.07, Snohomish, WA",5849.0,596.0,430.0,506.0,397.0,133.0,330.0,497.0,650.0,428.0,522.0,403.0,321.0,266.0,139.0,100.0,62.0,29.0,40.0
14000US53061052104,"Census Tract 521.04, Snohomish, WA",3991.0,325.0,393.0,204.0,257.0,249.0,406.0,314.0,276.0,179.0,264.0,295.0,190.0,200.0,223.0,132.0,49.0,11.0,24.0
14000US53061052105,"Census Tract 521.05, Snohomish, WA",1737.0,71.0,77.0,105.0,83.0,32.0,57.0,145.0,161.0,65.0,92.0,150.0,185.0,165.0,122.0,85.0,49.0,65.0,28.0
14000US53061052107,"Census Tract 521.07, Snohomish, WA",5588.0,423.0,534.0,525.0,295.0,110.0,286.0,486.0,484.0,563.0,358.0,480.0,193.0,350.0,196.0,173.0,34.0,45.0,53.0
14000US53061052108,"Census Tract 521.08, Snohomish, WA",6617.0,442.0,267.0,436.0,352.0,331.0,365.0,400.0,299.0,425.0,205.0,621.0,918.0,760.0,316.0,218.0,108.0,38.0,116.0
14000US53061052112,"Census Tract 521.12, Snohomish, WA",2584.0,98.0,176.0,144.0,87.0,95.0,193.0,111.0,133.0,142.0,199.0,251.0,217.0,282.0,135.0,84.0,62.0,103.0,72.0
14000US53061052113,"Census Tract 521.13, Snohomish, WA",3089.0,178.0,163.0,133.0,232.0,85.0,123.0,257.0,155.0,148.0,251.0,342.0,325.0,270.0,213.0,110.0,72.0,29.0,3.0
14000US53061052114,"Census Tract 521.14, Snohomish, WA",4685.0,369.0,315.0,419.0,273.0,172.0,248.0,130.0,417.0,246.0,492.0,496.0,385.0,304.0,242.0,133.0,25.0,0.0,19.0
14000US53061052115,"Census Tract 521.15, Snohomish, WA",7117.0,318.0,533.0,565.0,474.0,539.0,549.0,464.0,572.0,447.0,492.0,783.0,467.0,344.0,163.0,140.0,151.0,70.0,46.0
14000US53061052118,"Census Tract 521.18, Snohomish, WA",7813.0,270.0,740.0,655.0,822.0,379.0,250.0,508.0,628.0,652.0,817.0,541.0,419.0,413.0,267.0,276.0,40.0,131.0,5.0
14000US53061052203,"Census Tract 522.03, Snohomish, WA",5655.0,426.0,444.0,419.0,402.0,237.0,320.0,427.0,458.0,466.0,414.0,577.0,315.0,183.0,187.0,252.0,63.0,31.0,34.0
14000US53061052204,"Census Tract 522.04, Snohomish, WA",6121.0,461.0,416.0,656.0,425.0,342.0,483.0,597.0,421.0,519.0,407.0,515.0,321.0,217.0,168.0,69.0,84.0,8.0,12.0
14000US53061052206,"Census Tract 522.06, Snohomish, WA",5115.0,412.0,385.0,309.0,247.0,198.0,238.0,286.0,410.0,295.0,348.0,373.0,475.0,477.0,277.0,169.0,69.0,101.0,46.0
14000US53061052207,"Census Tract 522.07, Snohomish, WA",6194.0,426.0,415.0,589.0,294.0,298.0,274.0,408.0,419.0,467.0,361.0,703.0,477.0,349.0,341.0,123.0,135.0,50.0,65.0
14000US53061052208,"Census Tract 522.08, Snohomish, WA",4248.0,442.0,252.0,241.0,271.0,439.0,259.0,386.0,249.0,251.0,219.0,330.0,147.0,175.0,196.0,92.0,42.0,105.0,152.0
14000US53061052209,"Census Tract 522.09, Snohomish, WA",6054.0,268.0,294.0,216.0,143.0,404.0,832.0,746.0,759.0,558.0,510.0,422.0,327.0,140.0,182.0,88.0,96.0,36.0,33.0
14000US53061052301,"Census Tract 523.01, Snohomish, WA",5046.0,202.0,150.0,263.0,361.0,320.0,313.0,282.0,216.0,343.0,496.0,579.0,415.0,422.0,432.0,94.0,140.0,8.0,10.0
14000US53061052302,"Census Tract 523.02, Snohomish, WA",4530.0,409.0,348.0,226.0,137.0,194.0,305.0,397.0,297.0,242.0,302.0,266.0,345.0,295.0,366.0,266.0,76.0,54.0,5.0
14000US53061052401,"Census Tract 524.01, Snohomish, WA",4347.0,311.0,173.0,341.0,324.0,159.0,265.0,276.0,267.0,215.0,349.0,276.0,365.0,270.0,242.0,210.0,124.0,80.0,100.0
14000US53061052402,"Census Tract 524.02, Snohomish, WA",4139.0,239.0,376.0,154.0,218.0,334.0,255.0,394.0,344.0,171.0,339.0,308.0,263.0,202.0,198.0,132.0,112.0,54.0,46.0
14000US53061052502,"Census Tract 525.02, Snohomish, WA",4928.0,272.0,338.0,315.0,347.0,166.0,264.0,444.0,295.0,302.0,496.0,301.0,311.0,341.0,253.0,223.0,91.0,103.0,66.0
14000US53061052503,"Census Tract 525.03, Snohomish, WA",7722.0,635.0,631.0,567.0,348.0,285.0,638.0,846.0,722.0,519.0,581.0,429.0,543.0,350.0,356.0,128.0,71.0,33.0,40.0
14000US53061052504,"Census Tract 525.04, Snohomish, WA",2587.0,181.0,173.0,151.0,103.0,151.0,121.0,230.0,108.0,164.0,140.0,252.0,268.0,153.0,161.0,109.0,38.0,47.0,37.0
14000US53061052603,"Census Tract 526.03, Snohomish, WA",2550.0,117.0,178.0,360.0,121.0,109.0,121.0,139.0,295.0,205.0,187.0,125.0,205.0,185.0,116.0,36.0,18.0,0.0,33.0
14000US53061052604,"Census Tract 526.04, Snohomish, WA",4879.0,405.0,418.0,269.0,251.0,436.0,237.0,327.0,331.0,369.0,285.0,389.0,309.0,302.0,198.0,202.0,76.0,58.0,17.0
14000US53061052605,"Census Tract 526.05, Snohomish, WA",6284.0,344.0,366.0,482.0,538.0,305.0,304.0,612.0,503.0,351.0,510.0,604.0,379.0,288.0,307.0,138.0,71.0,52.0,130.0
14000US53061052606,"Census Tract 526.06, Snohomish, WA",5493.0,465.0,524.0,489.0,388.0,217.0,323.0,498.0,387.0,393.0,269.0,479.0,292.0,335.0,154.0,96.0,102.0,27.0,55.0
14000US53061052607,"Census Tract 526.07, Snohomish, WA",6371.0,453.0,518.0,608.0,473.0,328.0,286.0,519.0,417.0,499.0,535.0,529.0,329.0,355.0,207.0,119.0,127.0,54.0,15.0
14000US53061052701,"Census Tract 527.01, Snohomish, WA",1687.0,118.0,76.0,60.0,117.0,78.0,106.0,108.0,74.0,87.0,93.0,197.0,217.0,102.0,164.0,62.0,10.0,4.0,14.0
14000US53061052705,"Census Tract 527.05, Snohomish, WA",8374.0,323.0,645.0,684.0,753.0,494.0,365.0,508.0,544.0,708.0,637.0,691.0,636.0,464.0,455.0,166.0,197.0,59.0,45.0
14000US53061052706,"Census Tract 527.06, Snohomish, WA",6375.0,715.0,608.0,472.0,432.0,251.0,642.0,772.0,452.0,356.0,376.0,406.0,200.0,188.0,211.0,146.0,62.0,40.0,46.0
14000US53061052707,"Census Tract 527.07, Snohomish, WA",4573.0,330.0,413.0,509.0,318.0,122.0,289.0,363.0,394.0,434.0,306.0,325.0,210.0,184.0,123.0,93.0,73.0,13.0,74.0
14000US53061052708,"Census Tract 527.08, Snohomish, WA",5585.0,209.0,350.0,513.0,453.0,250.0,356.0,397.0,289.0,349.0,415.0,425.0,556.0,411.0,279.0,138.0,55.0,35.0,105.0
14000US53061052709,"Census Tract 527.09, Snohomish, WA",3878.0,261.0,208.0,295.0,264.0,314.0,199.0,345.0,298.0,213.0,355.0,200.0,234.0,287.0,202.0,101.0,73.0,9.0,20.0
14000US53061052803,"Census Tract 528.03, Snohomish, WA",5949.0,388.0,420.0,369.0,451.0,302.0,436.0,568.0,470.0,391.0,337.0,369.0,326.0,291.0,324.0,226.0,163.0,80.0,38.0
14000US53061052804,"Census Tract 528.04, Snohomish, WA",7155.0,396.0,240.0,445.0,235.0,524.0,520.0,571.0,581.0,423.0,419.0,711.0,681.0,452.0,337.0,261.0,136.0,90.0,133.0
14000US53061052805,"Census Tract 528.05, Snohomish, WA",4118.0,208.0,199.0,202.0,257.0,125.0,295.0,159.0,318.0,163.0,207.0,287.0,449.0,224.0,398.0,178.0,85.0,126.0,238.0
14000US53061052806,"Census Tract 528.06, Snohomish, WA",7502.0,401.0,577.0,601.0,827.0,319.0,451.0,493.0,711.0,409.0,385.0,649.0,618.0,445.0,214.0,185.0,135.0,62.0,20.0
14000US53061052903,"Census Tract 529.03, Snohomish, WA",4539.0,413.0,320.0,409.0,265.0,434.0,483.0,355.0,240.0,234.0,251.0,306.0,169.0,207.0,171.0,103.0,61.0,60.0,58.0
14000US53061052904,"Census Tract 529.04, Snohomish, WA",5717.0,398.0,365.0,360.0,353.0,215.0,211.0,744.0,290.0,364.0,437.0,229.0,348.0,389.0,443.0,292.0,46.0,151.0,82.0
14000US53061052905,"Census Tract 529.05, Snohomish, WA",4455.0,245.0,274.0,178.0,373.0,347.0,285.0,249.0,395.0,278.0,222.0,212.0,344.0,285.0,115.0,192.0,164.0,121.0,176.0
14000US53061052906,"Census Tract 529.06, Snohomish, WA",5157.0,340.0,361.0,473.0,362.0,325.0,324.0,274.0,367.0,390.0,312.0,391.0,330.0,228.0,286.0,142.0,113.0,54.0,85.0
14000US53061053101,"Census Tract 531.01, Snohomish, WA",4165.0,339.0,174.0,336.0,348.0,268.0,264.0,205.0,305.0,206.0,232.0,271.0,337.0,329.0,230.0,101.0,84.0,66.0,70.0
14000US53061053102,"Census Tract 531.02, Snohomish, WA",5242.0,274.0,209.0,206.0,382.0,489.0,352.0,308.0,343.0,173.0,435.0,376.0,394.0,412.0,294.0,308.0,123.0,75.0,89.0
14000US53061053201,"Census Tract 532.01, Snohomish, WA",4309.0,241.0,180.0,252.0,320.0,104.0,122.0,224.0,205.0,268.0,191.0,355.0,357.0,377.0,370.0,144.0,138.0,154.0,307.0
14000US53061053202,"Census Tract 532.02, Snohomish, WA",4572.0,158.0,218.0,180.0,456.0,376.0,100.0,204.0,172.0,233.0,198.0,629.0,559.0,391.0,318.0,203.0,114.0,54.0,9.0
14000US53061053301,"Census Tract 533.01, Snohomish, WA",6840.0,558.0,589.0,311.0,396.0,430.0,662.0,460.0,417.0,221.0,346.0,606.0,474.0,319.0,211.0,195.0,102.0,222.0,321.0
14000US53061053302,"Census Tract 533.02, Snohomish, WA",5711.0,354.0,440.0,305.0,284.0,233.0,210.0,317.0,317.0,347.0,453.0,546.0,526.0,454.0,442.0,230.0,168.0,58.0,27.0
14000US53061053400,"Census Tract 534, Snohomish, WA",5910.0,257.0,272.0,344.0,389.0,183.0,225.0,182.0,320.0,374.0,374.0,558.0,657.0,648.0,600.0,274.0,105.0,130.0,18.0
14000US53061053504,"Census Tract 535.04, Snohomish, WA",6588.0,410.0,488.0,560.0,357.0,382.0,320.0,352.0,593.0,504.0,576.0,431.0,344.0,370.0,355.0,149.0,134.0,88.0,175.0
14000US53061053505,"Census Tract 535.05, Snohomish, WA",5430.0,302.0,290.0,538.0,296.0,194.0,280.0,251.0,261.0,525.0,509.0,505.0,409.0,505.0,251.0,202.0,59.0,42.0,11.0
14000US53061053506,"Census Tract 535.06, Snohomish, WA",5316.0,274.0,228.0,348.0,253.0,222.0,319.0,315.0,210.0,162.0,391.0,546.0,542.0,433.0,621.0,218.0,88.0,68.0,78.0
14000US53061053507,"Census Tract 535.07, Snohomish, WA",5351.0,295.0,359.0,520.0,399.0,357.0,189.0,381.0,355.0,454.0,493.0,245.0,354.0,224.0,179.0,188.0,188.0,109.0,62.0
14000US53061053508,"Census Tract 535.08, Snohomish, WA",3372.0,157.0,199.0,223.0,248.0,170.0,247.0,174.0,110.0,249.0,195.0,286.0,202.0,340.0,200.0,122.0,104.0,91.0,55.0
14000US53061053509,"Census Tract 535.09, Snohomish, WA",4124.0,269.0,256.0,352.0,308.0,169.0,363.0,273.0,377.0,299.0,375.0,155.0,243.0,268.0,186.0,84.0,42.0,61.0,44.0
14000US53061053602,"Census Tract 536.02, Snohomish, WA",6429.0,328.0,361.0,467.0,510.0,254.0,331.0,425.0,523.0,316.0,338.0,434.0,800.0,484.0,295.0,139.0,158.0,162.0,104.0
14000US53061053603,"Census Tract 536.03, Snohomish, WA",4182.0,261.0,187.0,219.0,208.0,183.0,128.0,257.0,287.0,283.0,336.0,407.0,387.0,436.0,327.0,149.0,50.0,50.0,27.0
14000US53061053604,"Census Tract 536.04, Snohomish, WA",4301.0,306.0,306.0,206.0,171.0,318.0,253.0,221.0,251.0,313.0,321.0,322.0,362.0,359.0,148.0,187.0,134.0,45.0,78.0
14000US53061053700,"Census Tract 537, Snohomish, WA",2811.0,117.0,150.0,137.0,178.0,98.0,163.0,88.0,143.0,197.0,231.0,266.0,324.0,188.0,166.0,156.0,87.0,111.0,11.0
14000US53061053801,"Census Tract 538.01, Snohomish, WA",3659.0,146.0,148.0,183.0,241.0,221.0,237.0,372.0,235.0,76.0,330.0,269.0,367.0,426.0,160.0,157.0,33.0,39.0,19.0
